Cohort,Feature Index,Feature Name,Tier,Normalized Importance
White,175,Agency_Medicare_Number_679044,Macro,0.6075156
White,176,BMI_Category_Normal_weight,Micro,0.51368046
White,177,BMI_Category_Obese_Class1,Micro,0.37947676
White,178,BMI_Category_Obese_Class2,Micro,0.28577715
White,179,BMI_Category_Obese_Class3,Micro,0.5780137
White,180,BMI_Category_Overweight,Micro,0.2878227
White,181,BMI_Category_Underweight,Micro,0.63903236
White,182,COUNTY_NAME_Bell,Meso,0.3708625
White,183,COUNTY_NAME_Bexar,Meso,0.38234186
White,184,COUNTY_NAME_Brazoria,Meso,0.70787054
White,185,COUNTY_NAME_Cameron,Meso,0.31756642
White,186,COUNTY_NAME_Collin,Meso,0.5730411
White,187,COUNTY_NAME_Dallas,Meso,0.49031964
White,188,COUNTY_NAME_Denton,Meso,0.93208265
White,189,COUNTY_NAME_El_Paso,Meso,0.30561793
White,190,COUNTY_NAME_Fort_Bend,Meso,0.59098494
White,191,COUNTY_NAME_Galveston,Meso,0.50139976
White,192,COUNTY_NAME_Harris,Meso,0.1619244
White,193,COUNTY_NAME_Hidalgo,Meso,0.36846074
White,194,COUNTY_NAME_Jefferson,Meso,0.42323345
White,195,COUNTY_NAME_Lubbock,Meso,0.45777857
White,196,COUNTY_NAME_McLennan,Meso,0.44340134
White,197,COUNTY_NAME_Montgomery,Meso,0.6720732
White,198,COUNTY_NAME_Nueces,Meso,0.5883974
White,199,COUNTY_NAME_Smith,Meso,0.5291649
White,200,COUNTY_NAME_Tarrant,Meso,0.36946166
White,201,COUNTY_NAME_Travis,Meso,0.7923112
White,202,COUNTY_NAME_Williamson,Meso,1.0
